employee_id,first_name,age,gender,department,job_level,years_experience,salary,bonus_percent,performance_score,source_file
GEN_3288,,24.0,Female,HR,,,135848.0,17.41,,employees_project_cleaned.csv
GEN_3289,,49.0,Other,HR,,,38894.0,10.75,,employees_project_cleaned.csv
GEN_3290,,52.0,Other,Operations,,,121396.0,16.81,,employees_project_cleaned.csv
GEN_3291,,31.0,Other,Operations,,,35347.0,11.92,,employees_project_cleaned.csv
GEN_3292,,46.0,Male,Sales,,,41120.0,17.08,,employees_project_cleaned.csv
GEN_3293,,34.0,Other,Operations,,,128876.0,13.68,,employees_project_cleaned.csv
GEN_3294,,58.0,Male,Operations,,,91202.0,12.36,,employees_project_cleaned.csv
GEN_3295,,38.0,Male,HR,,,59794.0,12.22,,employees_project_cleaned.csv
GEN_3296,,27.0,Female,Sales,,,85533.0,8.22,,employees_project_cleaned.csv
GEN_3297,,47.0,Female,HR,,,118503.0,14.92,,employees_project_cleaned.csv
GEN_3298,,33.0,Male,HR,,,112379.0,9.39,,employees_project_cleaned.csv
GEN_3299,,46.0,Male,HR,,,97169.0,17.92,,employees_project_cleaned.csv
GEN_3300,,49.0,Male,Engineering,,,97904.0,5.33,,employees_project_cleaned.csv
GEN_3301,,55.0,Female,HR,,,115090.0,19.63,,employees_project_cleaned.csv
GEN_3302,,37.0,Other,Operations,,,85718.0,14.5,,employees_project_cleaned.csv
GEN_3303,,53.0,Female,Marketing,,,103445.0,10.17,,employees_project_cleaned.csv
GEN_3304,,38.0,Other,Finance,,,124299.0,10.93,,employees_project_cleaned.csv
GEN_3305,,47.0,Male,Sales,,,75000.0,6.03,,employees_project_cleaned.csv
GEN_3306,,27.0,Male,Engineering,,,144534.0,7.73,,employees_project_cleaned.csv
GEN_3307,,27.0,Other,Operations,,,114742.0,15.6,,employees_project_cleaned.csv
GEN_3308,,55.0,Female,Marketing,,,118296.0,14.29,,employees_project_cleaned.csv
GEN_3309,,45.0,Female,Marketing,,,148418.0,15.51,,employees_project_cleaned.csv
GEN_3310,,41.0,Other,Operations,,,128745.0,13.53,,employees_project_cleaned.csv
GEN_3311,,36.0,Other,Engineering,,,74695.0,12.85,,employees_project_cleaned.csv
GEN_3312,,29.0,Male,Operations,,,120353.0,13.86,,employees_project_cleaned.csv
GEN_3313,,38.0,Female,HR,,,63937.0,18.28,,employees_project_cleaned.csv
GEN_3314,,24.0,Other,Engineering,,,142990.0,12.8,,employees_project_cleaned.csv
GEN_3315,,22.0,Female,Finance,,,92424.0,14.0,,employees_project_cleaned.csv
GEN_3316,,28.0,Male,Operations,,,94089.0,5.15,,employees_project_cleaned.csv
GEN_3317,,30.0,Female,Sales,,,45434.0,18.34,,employees_project_cleaned.csv
GEN_3318,,23.0,Female,HR,,,128646.0,18.69,,employees_project_cleaned.csv
GEN_3319,,41.0,Male,Sales,,,49595.0,9.55,,employees_project_cleaned.csv
GEN_3320,,40.0,Male,HR,,,139126.0,13.12,,employees_project_cleaned.csv
GEN_3321,,29.0,Female,Marketing,,,144598.0,18.31,,employees_project_cleaned.csv
GEN_3322,,59.0,Female,Sales,,,86071.0,7.72,,employees_project_cleaned.csv
GEN_3323,,34.0,Female,Operations,,,40651.0,6.35,,employees_project_cleaned.csv
GEN_3324,,49.0,Other,HR,,,60254.0,9.21,,employees_project_cleaned.csv
GEN_3325,,42.0,Female,Sales,,,96093.0,17.24,,employees_project_cleaned.csv
GEN_3326,,35.0,Male,Finance,,,117489.0,13.6,,employees_project_cleaned.csv
GEN_3327,,41.0,Female,Operations,,,119087.0,15.73,,employees_project_cleaned.csv
GEN_3328,,25.0,Female,Finance,,,84341.0,8.24,,employees_project_cleaned.csv
GEN_3329,,41.0,Male,Finance,,,63380.0,10.46,,employees_project_cleaned.csv
GEN_3330,,57.0,Other,Marketing,,,114730.0,15.97,,employees_project_cleaned.csv
GEN_3331,,26.0,Male,Operations,,,111835.0,10.06,,employees_project_cleaned.csv
GEN_3332,,30.0,Other,Marketing,,,42828.0,11.68,,employees_project_cleaned.csv
GEN_3333,,53.0,Other,Marketing,,,74760.0,9.13,,employees_project_cleaned.csv
GEN_3334,,54.0,Other,Sales,,,122961.0,10.17,,employees_project_cleaned.csv
GEN_3335,,51.0,Female,Sales,,,78651.0,6.15,,employees_project_cleaned.csv
GEN_3336,,50.0,Female,Sales,,,104663.0,19.95,,employees_project_cleaned.csv
GEN_3337,,33.0,Female,HR,,,31589.0,14.71,,employees_project_cleaned.csv
GEN_3338,,34.0,Other,HR,,,126664.0,15.24,,employees_project_cleaned.csv
GEN_3339,,40.0,Other,Marketing,,,88005.0,17.11,,employees_project_cleaned.csv
GEN_3340,,33.0,Female,Sales,,,72359.0,14.08,,employees_project_cleaned.csv
GEN_3341,,50.0,Female,Marketing,,,37345.0,6.99,,employees_project_cleaned.csv
GEN_3342,,57.0,Male,HR,,,145281.0,19.79,,employees_project_cleaned.csv
GEN_3343,,50.0,Other,Engineering,,,80098.0,9.77,,employees_project_cleaned.csv
GEN_3344,,57.0,Other,HR,,,53952.0,9.98,,employees_project_cleaned.csv
GEN_3345,,22.0,Male,HR,,,133990.0,7.55,,employees_project_cleaned.csv
GEN_3346,,49.0,Male,Finance,,,80979.0,10.72,,employees_project_cleaned.csv
GEN_3347,,40.0,Other,HR,,,125850.0,16.8,,employees_project_cleaned.csv
GEN_3348,,34.0,Female,HR,,,44376.0,16.39,,employees_project_cleaned.csv
GEN_3349,,53.0,Other,Finance,,,53252.0,18.03,,employees_project_cleaned.csv
GEN_3350,,56.0,Male,HR,,,118330.0,6.1,,employees_project_cleaned.csv
GEN_3351,,57.0,Male,Engineering,,,67823.0,11.82,,employees_project_cleaned.csv
GEN_3352,,43.0,Male,Finance,,,101675.0,7.22,,employees_project_cleaned.csv
GEN_3353,,22.0,Female,Engineering,,,114227.0,15.97,,employees_project_cleaned.csv
GEN_3354,,39.0,Female,Finance,,,79437.0,19.25,,employees_project_cleaned.csv
GEN_3355,,26.0,Female,Engineering,,,30929.0,5.37,,employees_project_cleaned.csv
GEN_3356,,32.0,Male,Engineering,,,136127.0,11.77,,employees_project_cleaned.csv
GEN_3357,,50.0,Other,Finance,,,60795.0,8.47,,employees_project_cleaned.csv
GEN_3358,,56.0,Other,Sales,,,86700.0,13.95,,employees_project_cleaned.csv
GEN_3359,,59.0,Male,HR,,,148358.0,9.56,,employees_project_cleaned.csv
GEN_3360,,23.0,Female,HR,,,76607.0,9.59,,employees_project_cleaned.csv
GEN_3361,,26.0,Other,Finance,,,105330.0,5.83,,employees_project_cleaned.csv
GEN_3362,,29.0,Female,Marketing,,,110098.0,17.38,,employees_project_cleaned.csv
GEN_3363,,58.0,Female,Engineering,,,85778.0,8.39,,employees_project_cleaned.csv
GEN_3364,,31.0,Other,Marketing,,,56417.0,18.54,,employees_project_cleaned.csv
GEN_3365,,26.0,Male,Finance,,,48037.0,12.4,,employees_project_cleaned.csv
GEN_3366,,36.0,Male,Operations,,,47508.0,5.22,,employees_project_cleaned.csv
GEN_3367,,54.0,Female,Marketing,,,33236.0,17.45,,employees_project_cleaned.csv
GEN_3368,,34.0,Male,HR,,,45892.0,8.96,,employees_project_cleaned.csv
GEN_3369,,47.0,Female,Sales,,,57747.0,18.98,,employees_project_cleaned.csv
GEN_3370,,34.0,Male,Sales,,,104971.0,11.76,,employees_project_cleaned.csv
GEN_3371,,54.0,Female,Marketing,,,60386.0,15.13,,employees_project_cleaned.csv
GEN_3372,,23.0,Male,Sales,,,76169.0,12.69,,employees_project_cleaned.csv
GEN_3373,,54.0,Female,Finance,,,147480.0,11.03,,employees_project_cleaned.csv
GEN_3374,,48.0,Female,Engineering,,,34213.0,7.15,,employees_project_cleaned.csv
GEN_3375,,45.0,Female,Engineering,,,115667.0,11.75,,employees_project_cleaned.csv
GEN_3376,,57.0,Other,Sales,,,98099.0,10.18,,employees_project_cleaned.csv
GEN_3377,,44.0,Male,Marketing,,,106272.0,14.38,,employees_project_cleaned.csv
GEN_3378,,40.0,Female,Sales,,,84220.0,19.14,,employees_project_cleaned.csv
GEN_3379,,55.0,Other,Marketing,,,137225.0,9.77,,employees_project_cleaned.csv
GEN_3380,,57.0,Male,Engineering,,,74724.0,7.92,,employees_project_cleaned.csv
GEN_3381,,48.0,Female,Sales,,,145555.0,6.71,,employees_project_cleaned.csv
GEN_3382,,50.0,Male,Engineering,,,49033.0,16.8,,employees_project_cleaned.csv
GEN_3383,,53.0,Male,Sales,,,133065.0,6.6,,employees_project_cleaned.csv
GEN_3384,,42.0,Other,Operations,,,69129.0,15.72,,employees_project_cleaned.csv
GEN_3385,,30.0,Other,HR,,,48990.0,15.07,,employees_project_cleaned.csv
GEN_3386,,56.0,Male,Engineering,,,130424.0,6.49,,employees_project_cleaned.csv
GEN_3387,,27.0,Male,Engineering,,,125648.0,19.23,,employees_project_cleaned.csv
GEN_3388,,59.0,Other,Sales,,,94046.0,9.14,,employees_project_cleaned.csv
GEN_3389,,56.0,Female,Engineering,,,66636.0,13.29,,employees_project_cleaned.csv
GEN_3390,,47.0,Female,Engineering,,,70372.0,18.87,,employees_project_cleaned.csv
GEN_3391,,44.0,Male,Operations,,,148387.0,13.2,,employees_project_cleaned.csv
GEN_3392,,40.0,Female,Operations,,,82130.0,8.45,,employees_project_cleaned.csv
GEN_3393,,47.0,Male,Finance,,,116836.0,11.96,,employees_project_cleaned.csv
GEN_3394,,50.0,Male,Marketing,,,145053.0,18.19,,employees_project_cleaned.csv
GEN_3395,,45.0,Female,Sales,,,71424.0,5.78,,employees_project_cleaned.csv
GEN_3396,,31.0,Male,Engineering,,,66751.0,16.14,,employees_project_cleaned.csv
GEN_3397,,38.0,Male,HR,,,133651.0,11.86,,employees_project_cleaned.csv
GEN_3398,,24.0,Male,Finance,,,83410.0,13.89,,employees_project_cleaned.csv
GEN_3399,,57.0,Female,Operations,,,106021.0,19.5,,employees_project_cleaned.csv
GEN_3400,,30.0,Male,Finance,,,104083.0,5.1,,employees_project_cleaned.csv
GEN_3401,,45.0,Other,Sales,,,31089.0,17.79,,employees_project_cleaned.csv
GEN_3402,,27.0,Other,Operations,,,81578.0,11.24,,employees_project_cleaned.csv
GEN_3403,,38.0,Female,HR,,,44567.0,19.06,,employees_project_cleaned.csv
GEN_3404,,22.0,Female,Engineering,,,107313.0,10.06,,employees_project_cleaned.csv
GEN_3405,,32.0,Other,Engineering,,,62784.0,10.43,,employees_project_cleaned.csv
GEN_3406,,35.0,Male,Marketing,,,32257.0,14.58,,employees_project_cleaned.csv
GEN_3407,,57.0,Other,Sales,,,98336.0,6.37,,employees_project_cleaned.csv
GEN_3408,,54.0,Other,Operations,,,124986.0,6.12,,employees_project_cleaned.csv
GEN_3409,,46.0,Female,Sales,,,140395.0,8.8,,employees_project_cleaned.csv
GEN_3410,,24.0,Female,Engineering,,,100331.0,15.98,,employees_project_cleaned.csv
GEN_3411,,44.0,Female,Finance,,,32261.0,5.44,,employees_project_cleaned.csv
GEN_3412,,57.0,Other,Finance,,,107866.0,16.45,,employees_project_cleaned.csv
GEN_3413,,41.0,Other,Finance,,,47709.0,11.51,,employees_project_cleaned.csv
GEN_3414,,32.0,Other,Finance,,,100812.0,15.49,,employees_project_cleaned.csv
GEN_3415,,34.0,Other,Operations,,,35906.0,13.44,,employees_project_cleaned.csv
GEN_3416,,32.0,Other,Sales,,,118789.0,7.13,,employees_project_cleaned.csv
GEN_3417,,49.0,Male,Marketing,,,95633.0,5.82,,employees_project_cleaned.csv
GEN_3418,,36.0,Other,Engineering,,,148452.0,15.67,,employees_project_cleaned.csv
GEN_3419,,43.0,Other,Operations,,,93740.0,14.31,,employees_project_cleaned.csv
GEN_3420,,24.0,Female,Finance,,,105969.0,9.25,,employees_project_cleaned.csv
GEN_3421,,24.0,Female,Marketing,,,89042.0,14.15,,employees_project_cleaned.csv
GEN_3422,,26.0,Male,Finance,,,140454.0,12.06,,employees_project_cleaned.csv
GEN_3423,,42.0,Female,HR,,,115436.0,18.47,,employees_project_cleaned.csv
GEN_3424,,54.0,Female,Operations,,,61656.0,9.22,,employees_project_cleaned.csv
GEN_3425,,29.0,Female,HR,,,147254.0,18.83,,employees_project_cleaned.csv
GEN_3426,,41.0,Other,Sales,,,42866.0,6.02,,employees_project_cleaned.csv
GEN_3427,,26.0,Male,Finance,,,135368.0,19.78,,employees_project_cleaned.csv
GEN_3428,,47.0,Male,Operations,,,123635.0,16.86,,employees_project_cleaned.csv
GEN_3429,,41.0,Other,Sales,,,44291.0,13.75,,employees_project_cleaned.csv
GEN_3430,,28.0,Other,Engineering,,,109239.0,7.49,,employees_project_cleaned.csv
GEN_3431,,29.0,Male,Engineering,,,128538.0,17.13,,employees_project_cleaned.csv
GEN_3432,,40.0,Female,HR,,,116698.0,5.16,,employees_project_cleaned.csv
GEN_3433,,46.0,Male,HR,,,89518.0,10.11,,employees_project_cleaned.csv
GEN_3434,,44.0,Female,Operations,,,107465.0,19.51,,employees_project_cleaned.csv
GEN_3435,,30.0,Other,Engineering,,,58308.0,14.42,,employees_project_cleaned.csv
GEN_3436,,54.0,Female,Sales,,,81631.0,17.95,,employees_project_cleaned.csv
GEN_3437,,50.0,Other,Engineering,,,85099.0,9.65,,employees_project_cleaned.csv
GEN_3438,,39.0,Female,Operations,,,91350.0,15.91,,employees_project_cleaned.csv
GEN_3439,,42.0,Other,Sales,,,59956.0,19.73,,employees_project_cleaned.csv
GEN_3440,,37.0,Female,Sales,,,110650.0,13.48,,employees_project_cleaned.csv
GEN_3441,,46.0,Female,HR,,,68635.0,19.12,,employees_project_cleaned.csv
GEN_3442,,39.0,Other,Marketing,,,148171.0,8.49,,employees_project_cleaned.csv
GEN_3443,,23.0,Other,Marketing,,,127852.0,7.08,,employees_project_cleaned.csv
GEN_3444,,39.0,Male,HR,,,132827.0,18.68,,employees_project_cleaned.csv
GEN_3445,,41.0,Male,Marketing,,,104027.0,11.39,,employees_project_cleaned.csv
GEN_3446,,45.0,Other,Marketing,,,65634.0,7.97,,employees_project_cleaned.csv
GEN_3447,,32.0,Other,Marketing,,,143550.0,9.79,,employees_project_cleaned.csv
GEN_3448,,58.0,Male,Sales,,,53782.0,11.21,,employees_project_cleaned.csv
GEN_3449,,41.0,Male,Operations,,,124108.0,5.95,,employees_project_cleaned.csv
GEN_3450,,30.0,Other,Sales,,,92551.0,9.73,,employees_project_cleaned.csv
GEN_3451,,53.0,Male,Finance,,,124840.0,9.48,,employees_project_cleaned.csv
GEN_3452,,53.0,Other,Finance,,,126019.0,14.29,,employees_project_cleaned.csv
GEN_3453,,54.0,Other,Sales,,,100119.0,15.44,,employees_project_cleaned.csv
GEN_3454,,55.0,Female,Marketing,,,30162.0,11.47,,employees_project_cleaned.csv
GEN_3455,,33.0,Male,Sales,,,81612.0,10.96,,employees_project_cleaned.csv
GEN_3456,,54.0,Female,Finance,,,30587.0,14.0,,employees_project_cleaned.csv
GEN_3457,,52.0,Female,Finance,,,130318.0,11.95,,employees_project_cleaned.csv
GEN_3458,,29.0,Female,Marketing,,,37684.0,13.26,,employees_project_cleaned.csv
GEN_3459,,25.0,Male,HR,,,59300.0,12.67,,employees_project_cleaned.csv
GEN_3460,,52.0,Female,Marketing,,,57516.0,14.39,,employees_project_cleaned.csv
GEN_3461,,46.0,Female,Sales,,,114045.0,8.12,,employees_project_cleaned.csv
GEN_3462,,45.0,Male,Marketing,,,116710.0,8.39,,employees_project_cleaned.csv
GEN_3463,,46.0,Female,Operations,,,72070.0,8.25,,employees_project_cleaned.csv
GEN_3464,,43.0,Other,Sales,,,104763.0,18.35,,employees_project_cleaned.csv
GEN_3465,,48.0,Female,Finance,,,126320.0,18.97,,employees_project_cleaned.csv
GEN_3466,,58.0,Female,Finance,,,128723.0,15.19,,employees_project_cleaned.csv
GEN_3467,,32.0,Other,Marketing,,,63691.0,18.35,,employees_project_cleaned.csv
GEN_3468,,38.0,Male,Sales,,,115376.0,16.51,,employees_project_cleaned.csv
GEN_3469,,34.0,Female,Operations,,,135284.0,16.77,,employees_project_cleaned.csv
GEN_3470,,51.0,Female,Finance,,,59806.0,8.09,,employees_project_cleaned.csv
GEN_3471,,37.0,Female,Marketing,,,135209.0,9.08,,employees_project_cleaned.csv
GEN_3472,,49.0,Male,Operations,,,149119.0,13.73,,employees_project_cleaned.csv
GEN_3473,,34.0,Female,Marketing,,,110073.0,11.17,,employees_project_cleaned.csv
GEN_3474,,47.0,Other,Engineering,,,134792.0,12.72,,employees_project_cleaned.csv
GEN_3475,,49.0,Male,Finance,,,132005.0,9.97,,employees_project_cleaned.csv
GEN_3476,,45.0,Other,HR,,,66224.0,12.52,,employees_project_cleaned.csv
GEN_3477,,56.0,Other,Finance,,,52031.0,16.67,,employees_project_cleaned.csv
GEN_3478,,43.0,Female,Engineering,,,118668.0,11.31,,employees_project_cleaned.csv
GEN_3479,,51.0,Other,HR,,,125040.0,17.0,,employees_project_cleaned.csv
GEN_3480,,43.0,Male,Operations,,,108518.0,14.21,,employees_project_cleaned.csv
GEN_3481,,44.0,Female,Engineering,,,42763.0,5.8,,employees_project_cleaned.csv
GEN_3482,,58.0,Female,Finance,,,71855.0,10.64,,employees_project_cleaned.csv
GEN_3483,,53.0,Female,HR,,,122260.0,16.73,,employees_project_cleaned.csv
GEN_3484,,43.0,Male,HR,,,48354.0,10.45,,employees_project_cleaned.csv
GEN_3485,,36.0,Female,Finance,,,85568.0,17.49,,employees_project_cleaned.csv
GEN_3486,,47.0,Female,Finance,,,31898.0,5.05,,employees_project_cleaned.csv
GEN_3487,,36.0,Male,HR,,,94047.0,19.16,,employees_project_cleaned.csv
GEN_3488,,22.0,Male,HR,,,121012.0,9.35,,employees_project_cleaned.csv
GEN_3489,,56.0,Other,Marketing,,,76857.0,18.72,,employees_project_cleaned.csv
GEN_3490,,53.0,Other,Sales,,,30671.0,11.56,,employees_project_cleaned.csv
GEN_3491,,40.0,Female,Finance,,,76403.0,6.15,,employees_project_cleaned.csv
GEN_3492,,28.0,Female,Marketing,,,145111.0,8.6,,employees_project_cleaned.csv
GEN_3493,,57.0,Other,Engineering,,,73056.0,12.51,,employees_project_cleaned.csv
GEN_3494,,49.0,Other,Engineering,,,145598.0,6.89,,employees_project_cleaned.csv
GEN_3495,,58.0,Male,Finance,,,72849.0,14.78,,employees_project_cleaned.csv
GEN_3496,,26.0,Other,Finance,,,32336.0,14.57,,employees_project_cleaned.csv
GEN_3497,,25.0,Other,Finance,,,53911.0,16.09,,employees_project_cleaned.csv
GEN_3498,,45.0,Female,Finance,,,113555.0,7.15,,employees_project_cleaned.csv
GEN_3499,,38.0,Female,Sales,,,100448.0,7.87,,employees_project_cleaned.csv
GEN_3500,,29.0,Male,Operations,,,109751.0,15.89,,employees_project_cleaned.csv
GEN_3501,,44.0,Female,Sales,,,38556.0,18.37,,employees_project_cleaned.csv
GEN_3502,,42.0,Other,Operations,,,137628.0,9.17,,employees_project_cleaned.csv
GEN_3503,,43.0,Female,HR,,,142217.0,9.15,,employees_project_cleaned.csv
GEN_3504,,43.0,Female,Engineering,,,67643.0,10.6,,employees_project_cleaned.csv
GEN_3505,,54.0,Other,Marketing,,,92154.0,8.94,,employees_project_cleaned.csv
GEN_3506,,44.0,Female,Operations,,,101906.0,18.91,,employees_project_cleaned.csv
GEN_3507,,36.0,Male,Sales,,,111912.0,5.26,,employees_project_cleaned.csv
GEN_3508,,58.0,Male,HR,,,38329.0,12.7,,employees_project_cleaned.csv
GEN_3509,,43.0,Male,Marketing,,,104905.0,18.22,,employees_project_cleaned.csv
GEN_3510,,30.0,Female,Finance,,,149052.0,11.24,,employees_project_cleaned.csv
GEN_3511,,52.0,Male,Marketing,,,85103.0,5.65,,employees_project_cleaned.csv
GEN_3512,,34.0,Other,Sales,,,90428.0,10.88,,employees_project_cleaned.csv
GEN_3513,,30.0,Other,HR,,,36710.0,5.31,,employees_project_cleaned.csv
GEN_3514,,29.0,Female,Engineering,,,100263.0,9.29,,employees_project_cleaned.csv
GEN_3515,,46.0,Female,HR,,,136297.0,11.95,,employees_project_cleaned.csv
GEN_3516,,41.0,Other,Finance,,,39764.0,11.68,,employees_project_cleaned.csv
GEN_3517,,58.0,Other,Engineering,,,64964.0,5.17,,employees_project_cleaned.csv
GEN_3518,,25.0,Other,Marketing,,,101849.0,18.41,,employees_project_cleaned.csv
GEN_3519,,40.0,Other,Sales,,,35469.0,14.17,,employees_project_cleaned.csv
GEN_3520,,34.0,Other,Operations,,,52440.0,17.41,,employees_project_cleaned.csv
GEN_3521,,44.0,Male,HR,,,138069.0,14.81,,employees_project_cleaned.csv
GEN_3522,,51.0,Female,Engineering,,,95333.0,6.99,,employees_project_cleaned.csv
GEN_3523,,54.0,Male,Sales,,,137481.0,8.48,,employees_project_cleaned.csv
GEN_3524,,46.0,Female,Engineering,,,131268.0,8.29,,employees_project_cleaned.csv
GEN_3525,,47.0,Female,Finance,,,104603.0,13.37,,employees_project_cleaned.csv
GEN_3526,,55.0,Female,Engineering,,,67437.0,10.28,,employees_project_cleaned.csv
GEN_3527,,26.0,Female,Marketing,,,70718.0,8.4,,employees_project_cleaned.csv
GEN_3528,,27.0,Female,Marketing,,,36629.0,18.13,,employees_project_cleaned.csv
GEN_3529,,46.0,Other,Operations,,,112617.0,10.6,,employees_project_cleaned.csv
GEN_3530,,43.0,Female,Engineering,,,97260.0,10.58,,employees_project_cleaned.csv
GEN_3531,,54.0,Female,HR,,,62245.0,6.32,,employees_project_cleaned.csv
GEN_3532,,40.0,Male,HR,,,123947.0,19.99,,employees_project_cleaned.csv
GEN_3533,,25.0,Male,Operations,,,81707.0,6.72,,employees_project_cleaned.csv
GEN_3534,,50.0,Male,Operations,,,79723.0,15.63,,employees_project_cleaned.csv
GEN_3535,,25.0,Other,Sales,,,75232.0,11.65,,employees_project_cleaned.csv
GEN_3536,,26.0,Male,Engineering,,,99286.0,16.22,,employees_project_cleaned.csv
GEN_3537,,32.0,Other,Engineering,,,117960.0,14.77,,employees_project_cleaned.csv
GEN_3538,,32.0,Other,Sales,,,37521.0,13.54,,employees_project_cleaned.csv
GEN_3539,,39.0,Female,HR,,,123808.0,11.7,,employees_project_cleaned.csv
GEN_3540,,38.0,Male,Marketing,,,45352.0,11.04,,employees_project_cleaned.csv
GEN_3541,,37.0,Female,Marketing,,,53481.0,10.69,,employees_project_cleaned.csv
GEN_3542,,47.0,Other,Operations,,,76473.0,8.48,,employees_project_cleaned.csv
GEN_3543,,34.0,Female,Finance,,,99252.0,14.54,,employees_project_cleaned.csv
GEN_3544,,38.0,Female,Marketing,,,49877.0,16.31,,employees_project_cleaned.csv
GEN_3545,,54.0,Male,Finance,,,45997.0,8.31,,employees_project_cleaned.csv
GEN_3546,,58.0,Other,Sales,,,32169.0,11.91,,employees_project_cleaned.csv
GEN_3547,,50.0,Male,Operations,,,108356.0,6.01,,employees_project_cleaned.csv
GEN_3548,,56.0,Female,Marketing,,,110769.0,18.55,,employees_project_cleaned.csv
GEN_3549,,51.0,Male,Sales,,,134918.0,18.43,,employees_project_cleaned.csv
GEN_3550,,33.0,Other,Operations,,,32384.0,14.22,,employees_project_cleaned.csv
GEN_3551,,27.0,Other,Marketing,,,30193.0,11.57,,employees_project_cleaned.csv
GEN_3552,,45.0,Female,Marketing,,,83909.0,7.84,,employees_project_cleaned.csv
GEN_3553,,24.0,Female,Finance,,,61337.0,17.31,,employees_project_cleaned.csv
GEN_3554,,26.0,Other,Engineering,,,132386.0,5.24,,employees_project_cleaned.csv
GEN_3555,,43.0,Female,Operations,,,106943.0,14.66,,employees_project_cleaned.csv
GEN_3556,,35.0,Female,Operations,,,76305.0,13.83,,employees_project_cleaned.csv
GEN_3557,,23.0,Male,Operations,,,36816.0,14.48,,employees_project_cleaned.csv
GEN_3558,,30.0,Female,Sales,,,73355.0,16.6,,employees_project_cleaned.csv
GEN_3559,,48.0,Male,Sales,,,56512.0,8.3,,employees_project_cleaned.csv
GEN_3560,,23.0,Female,HR,,,92443.0,8.85,,employees_project_cleaned.csv
GEN_3561,,59.0,Male,HR,,,104707.0,8.89,,employees_project_cleaned.csv
GEN_3562,,56.0,Female,Engineering,,,48708.0,14.59,,employees_project_cleaned.csv
GEN_3563,,59.0,Other,Engineering,,,124947.0,16.65,,employees_project_cleaned.csv
GEN_3564,,55.0,Female,Operations,,,35498.0,9.8,,employees_project_cleaned.csv
GEN_3565,,44.0,Male,HR,,,86547.0,14.44,,employees_project_cleaned.csv
GEN_3566,,23.0,Other,Finance,,,143194.0,6.06,,employees_project_cleaned.csv
GEN_3567,,28.0,Other,HR,,,107842.0,17.53,,employees_project_cleaned.csv
GEN_3568,,53.0,Male,Sales,,,102930.0,16.44,,employees_project_cleaned.csv
GEN_3569,,41.0,Other,Finance,,,103294.0,16.61,,employees_project_cleaned.csv
GEN_3570,,34.0,Male,HR,,,146219.0,6.61,,employees_project_cleaned.csv
GEN_3571,,40.0,Female,Operations,,,94353.0,9.23,,employees_project_cleaned.csv
GEN_3572,,34.0,Female,Engineering,,,88283.0,15.89,,employees_project_cleaned.csv
GEN_3573,,56.0,Female,Operations,,,118340.0,19.42,,employees_project_cleaned.csv
GEN_3574,,46.0,Other,HR,,,45379.0,12.98,,employees_project_cleaned.csv
GEN_3575,,57.0,Female,Operations,,,42449.0,9.96,,employees_project_cleaned.csv
GEN_3576,,48.0,Male,Marketing,,,120768.0,18.4,,employees_project_cleaned.csv
GEN_3577,,24.0,Other,HR,,,83072.0,10.62,,employees_project_cleaned.csv
GEN_3578,,43.0,Male,Finance,,,32454.0,7.03,,employees_project_cleaned.csv
GEN_3579,,56.0,Female,Finance,,,66575.0,8.39,,employees_project_cleaned.csv
GEN_3580,,50.0,Other,Engineering,,,50567.0,18.67,,employees_project_cleaned.csv
GEN_3581,,56.0,Other,Sales,,,100984.0,6.36,,employees_project_cleaned.csv
GEN_3582,,56.0,Female,Marketing,,,38438.0,12.69,,employees_project_cleaned.csv
GEN_3583,,45.0,Female,Engineering,,,110102.0,11.11,,employees_project_cleaned.csv
GEN_3584,,33.0,Female,HR,,,96707.0,11.55,,employees_project_cleaned.csv
GEN_3585,,47.0,Female,Engineering,,,85284.0,9.2,,employees_project_cleaned.csv
GEN_3586,,38.0,Male,Operations,,,75409.0,14.49,,employees_project_cleaned.csv
GEN_3587,,30.0,Female,Operations,,,90614.0,17.33,,employees_project_cleaned.csv
GEN_3588,,45.0,Female,HR,,,36031.0,14.72,,employees_project_cleaned.csv
GEN_3589,,24.0,Female,Finance,,,80729.0,10.21,,employees_project_cleaned.csv
GEN_3590,,41.0,Other,Operations,,,103851.0,14.67,,employees_project_cleaned.csv
GEN_3591,,55.0,Female,Sales,,,53377.0,6.98,,employees_project_cleaned.csv
GEN_3592,,57.0,Male,Marketing,,,85835.0,13.56,,employees_project_cleaned.csv
GEN_3593,,50.0,Male,Engineering,,,48951.0,19.66,,employees_project_cleaned.csv
GEN_3594,,41.0,Other,HR,,,63365.0,10.86,,employees_project_cleaned.csv
GEN_3595,,44.0,Male,HR,,,32597.0,11.53,,employees_project_cleaned.csv
GEN_3596,,47.0,Other,Sales,,,74199.0,10.03,,employees_project_cleaned.csv
GEN_3597,,31.0,Other,HR,,,37736.0,15.69,,employees_project_cleaned.csv
GEN_3598,,31.0,Other,HR,,,45649.0,14.28,,employees_project_cleaned.csv
GEN_3599,,25.0,Female,Marketing,,,123533.0,18.13,,employees_project_cleaned.csv
GEN_3600,,53.0,Other,Finance,,,120486.0,6.94,,employees_project_cleaned.csv
GEN_3601,,33.0,Other,HR,,,82781.0,17.07,,employees_project_cleaned.csv
GEN_3602,,51.0,Male,Engineering,,,76619.0,10.06,,employees_project_cleaned.csv
GEN_3603,,36.0,Other,Marketing,,,48322.0,17.74,,employees_project_cleaned.csv
